LON,LAT,EDO,CLAVE,ESTACION,dic-19
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal 1, Tamps.",13.6
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",9.1
-97.772222,23.051944,TAMPS,BTORDO,"Barra del Tordo, Tamps. SMN*",17.02
-98.687222,25.118056,TAMPS,CANDIDOAG,"C·ndido Aguilar, Tamps. SGT*",11.9
-99.793889,22.91,TAMPS,CBT117,"Centro de Bachillerato TecnolÛgico 117, Tamps. INIFAP*",16.3
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",2.51
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",2.51
-99.25,26.416667,TAMPS,CMRTP,"Mier, Tamps.",1.01
-97.818333,25.638889,TAMPS,CONTP,"Control, Tamps.",26.72
-98.936389,23.937778,TAMPS,CORONA,"Corona, Tamps. SGT*",15.4
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",14.8
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",15.4
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria (Gerencia), Tamps.",8.22
-99.083333,23.383333,TAMPS,ENNTP,"La Encantada, Tamps.",6.9
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",0.6
-98.1575,24.842778,TAMPS,FD2TP,"San Fernando, Tamps. SMN*",15.74
-98.158333,24.843889,TAMPS,FDOTP,"San Fernando, Tamps.",21.9
-99.375278,23.4075,TAMPS,JAUMAVE,"Jaumave, Tamps. SMN*",11
-99.548333,26.816944,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. SGT*",7.2
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",0.81
-99.116667,22.833333,TAMPS,LSRTP,"La Servilleta, Tamps.",9
-97.518056,25.885,TAMPS,MA2TP,"Matamoros, Tamps. SMN*",24.39
-99.551111,24.566667,TAMPS,MAGTP,"Magueyes, Tamps.",11.3
-97.653889,25.558056,TAMPS,MARGARITASTP,"Las Margaritas, Tamps. INIFAP*",25.1
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",28.32
-97.844167,22.283889,TAMPS,MDRTP,"Madero, Tamps.",18.6
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",2.51
-98.705556,22.795833,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",7.2
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",8.7
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",2.72
-99.53,27.44,TAMPS,NUEVOLAREDO,"Nuevo Laredo, Tamps. SGT*",8
-98.633889,22.494444,TAMPS,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",13
-99.490278,27.495556,TAMPS,NVLTP,"Nuevo Laredo, Tamps.",8.2
-98.901944,24.041389,TAMPS,PADILLA,"Padilla, Tamps. SGT*",13.5
-98.9,24.05,TAMPS,PADTP,"Padilla, Tamps.",14.3
-97.8,25.8,TAMPS,PANTP,"Pueblo An·huac, Tamps.",24.22
-98.742778,23.725556,TAMPS,PASOMOLINA,"Paso de Molina, Tamps. SGT*",14.8
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",15.8
-98.867778,24.115,TAMPS,PILON,"PilÛn, Tamps. SGT*",13.6
-98.901667,24.138333,TAMPS,PILTP,"PilÛn, Tamps.",4
-99.555833,24.2475,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",10.8
-98.921389,26.225,TAMPS,PMARTERGOMEZ,"Marte Rodolfo GÛmez, Tamps. SGT*",3.25
-99.554444,24.236667,TAMPS,PPJMENDEZ,"Presa Pedro JosÈ MÈndez, Tamps. SGT*",1.08
-99.5975,24.184167,TAMPS,PTODEVALLES,"Puerto de Valles, Tamps. SGT*",13.3
-98.666667,23.961389,TAMPS,PVGUERRERO,"Presa Vicente Guerrero, Tamps. SGT*",14.3
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",8.8
-99.004167,22.845278,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",6
-98,25.966667,TAMPS,RIBTP,"RÌo Bravo, Tamps.",17.81
-97.931111,24.793056,TAMPS,ROSPMAN,"Rancho Rospman, Tamps. INIFAP*",22.1
-97.991944,23.259444,TAMPS,RSPTP,"Rep˙blica EspaÒola, Tamps.",13.5
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",10.01
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",10.01
-99.094444,23.022778,TAMPS,SBNTP,"Sabinas, Tamps.",6.6
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",21.2
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",6.8
-98.210833,23.7675,TAMPS,SLMTP,"Soto la Marina, Tamps.",15.4
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",3.6
-98.158889,24.841944,TAMPS,SNFERNANDO,"San Fernando, Tamps. SGT*",22.4
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",6.9
-97.878889,22.238611,TAMPS,TMPTP,"Tampico, Tamps.",24.2
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",19.2
-99.434722,24.252222,TAMPS,TOMASENO,"El TomaseÒo, Tamps. SGT*",8.6
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",26.03
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",9.2
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",33.4
-99.488611,24.303889,TAMPS,VILLAGRAN,"Villagr·n, Tamps. SMN*",12.8
-99.551111,24.566667,TAMPS,VSMTP,"Victoria-San Marcos, Tamps.",9
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",0
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",0
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",0
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",0
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",0
-98.032222,19.140833,TLAX,MALINCHEII,"La Malinche 2, Tlax. SMN*",0
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",0
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",0
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",3
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",0
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",0
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",17.05
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",13.3
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",0
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",125.01
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",2.03
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",41.92
-95.758056,18.789167,VER,ALVARADO2ob,"Alvarado II, Ver. SMN*",14.6
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",22.54
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",34
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",31.61
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",88.02
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",5.2
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",45.02
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",0
-97.098056,20.04,VER,CEIXTACUACO,"Campo Experimental Ixtacuaco, Ver. INIFAP*",45.8
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",29.28
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",31.6
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",68.16
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",23.22
-96.923056,18.89,VER,CORDOBASGT,"CÛrdoba, Ver. SGT*",27.1
-96.395,18.834167,VER,COTAXTLAVER,"Cotaxtla, Ver. SGT*",1
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",88.61
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",0.01
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",2.7
-98.39,21.341389,VER,ELCARDON,"El CardÛn, Ver. SGT*",40.6
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",21.1
-96.9975,18.897778,VER,FORVC,"Fortin, Ver.",43
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",14.01
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",54
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",32.2
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",32.11
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",27.5
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",0
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",32.4
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",0.9
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",14
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",184.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",21.02
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",3.51
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",108.54
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",10.5
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",0
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",0
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",10.9
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",24.04
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",42.11
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",0
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",0.01
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",10.61
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",90.62
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",13.65
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",30.6
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",33.6
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",31.01
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",17.4
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",56.51
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",93.5
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",2
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",26.8
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",12.7
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",15.61
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",21.4
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",34.4
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",35.6
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",16.03
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",15.52
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",5.31
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",25.9
-96.427778,19.043333,VER,SOLEDADDOB,"Soledad de Doblado, Ver. SGT*",0.7
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",89.74
-95.212778,18.450833,VER,STXVC,"San AndrÈs Tuxtla AC, Ver.",15.01
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",30.04
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",46
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",34.2
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",38.6
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",107.2
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",103.91
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",26.05
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",11.4
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",12.62
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",38.91
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0
-96.903889,19.511944,VER,XALAPAob,"Observatorio de Xalapa, Ver. SMN*",0.2
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",18.33
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",15.73
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",33.53
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",7.9
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",10.17
-96.915556,19.565833,VER,XREVC,"Xalapa RevoluciÛn, Ver.",13.34
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,10.63
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",0
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",26.5
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",100.01
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",40.1
-90.3825,20.858056,YUC,CELYC,"Celest˙n, Yuc. SMN*",40.6
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",40.3
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",33.6
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",109.8
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",58.01
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",68.41
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",53.72
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",41.02
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",55.01
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",101.8
-89.291667,21.094167,YUC,MTOYC,"Motul, Yuc.",53.01
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",22.4
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",76.02
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",70.02
-89.65,21.3,YUC,PROGRESOob,"Observatorio de Progreso, Yuc. SMN*",75.8
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",75.91
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",4
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",5.62
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",94.5
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",48.41
-87.988889,21.161389,YUC,TIZIMIN,"TizimÌn, Yuc. SMN*",37.4
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",106.5
-89.047222,20.030278,YUC,TNTYC,"TantaquÌn, Yuc. SMN*",42.58
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",71.9
-103.338611,23.230556,ZAC,ABREGO,"¡brego, Zac. INIFAP*",26.8
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",18.9
-102.159722,23.782222,ZAC,AGUANUEVAZC,"Agua Nueva, Zac. INIFAP*",41.4
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",11.01
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",11.5
-102.733889,23.602222,ZAC,CANITAS,"CaÒitas, Zac. INIFAP*",42.8
-103.330278,21.638333,ZAC,CBTATEPECHITLAN,"Centro de Bachillerato TecnolÛgico Agropecuario Tepechitl·n, Zac. INIFAP*",13.6
-103.571111,22.782222,ZAC,CBTAVALPARAISO,"Centro de Bachillerato TecnolÛgico Agropecuario ValparaÌso, Zac. INIFAP*",30.6
-102.659167,22.908611,ZAC,CEXPZACATECAS,"Campo Experimental Zacatecas, Zac. INIFAP*",27.9
-102.271667,23.039167,ZAC,CHAPARROSA,"Chaparrosa, Zac. INIFAP*",25.2
-102.341667,23.283611,ZAC,COBAEZVILLACOS,"Cobaez Villa de Cos, Zac. INIFAP*",31.2
-103.036111,23.216944,ZAC,COLEMANCIPACION,"Colonia EmancipaciÛn, Zac. INIFAP*",28.2
-103.451667,23.969722,ZAC,COLGLZORTEGA,"Colonia Gonz·lez Ortega, Zac. INIFAP*",15.2
-103.329167,23.816389,ZAC,COLPROGRESO,"Colonia Progreso, Zac. INIFAP*",53.3
-103.388611,24.118889,ZAC,CUNO,"Campo 1, Zac. INIFAP*",16.5
-103.669444,23.953889,ZAC,EJIDOZARAGOZA,"Ejido Zaragoza, Zac. INIFAP*",14.5
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",22.31
-102.249167,22.496944,ZAC,ELGRANCHAPARRAL,"El Gran Chaparral, Zac. INIFAP*",22.6
-102.716667,23.180278,ZAC,ELPARDILLO3,"El Pardillo 3, Zac. INIFAP*",45.6
-102.070556,22.688889,ZAC,ELSALADILLO,"El Saladillo, Zac. INIFAP*",16.7
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",22.01
-103.537778,23.785833,ZAC,EMILIANOZAPATAZ,"Emiliano Zapata, Zac. INIFAP*",18.3
-101.98,22.521667,ZAC,ESTDEANIMAS,"Estancia de ¡Ånimas, Zac. INIFAP*",15.6
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",13.3
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",26.6
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",25.01
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",26.92
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",16
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",23.2
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",23
-103.6025,22.686111,ZAC,LAFLORIDA,"La Florida, Zac. SMN*",24.8
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",16.5
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",26.8
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",29.31
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",0
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",34.4
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",22.81
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",30
-102.151667,24.185556,ZAC,MARIANITA,"Marianita, Zac. INIFAP*",13.4
-103.2425,24.05,ZAC,MOGOTES,"Mogotes, Zac. INIFAP*",20.4
-103.31,21.933889,ZAC,MOMAX,"Momax, Zac. INIFAP*",13.6
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",10.5
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",19.7
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",7.1
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",4.81
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",30.5
-103.148889,22.848056,ZAC,PALMASALTAS,"Palmas Altas, Zac. INIFAP*",22.5
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",20.1
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",25.5
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",9.52
-103.728889,23.7175,ZAC,PROVIDENCIAZC,"Providencia, Zac. INIFAP*",33.1
-102.9325,23.393056,ZAC,RGRANDEZC,"Rancho Grande, Zac. INIFAP*",23.4
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",20.32
-103.04,22.539722,ZAC,SANTAFEZC,"Santa Fe, Zac. INIFAP*",14.8
-102.975833,22.696389,ZAC,SANTARITA,"Santa Rita, Zac. INIFAP*",18.2
-103.049167,21.611944,ZAC,SANTODOMINGOINI,"Santo Domingo, Zac. INIFAP*",9.4
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",11.5
-102.178333,23.4575,ZAC,SIERRAVIEJA,"Sierra Vieja, Zac. INIFAP*",48.7
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",23.4
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",23.1
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",29.81
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",25.31
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",23.01
-102.899444,21.903889,ZAC,TIERRABLANCAINI,"Tierra Blanca, Zac. INIFAP*",17.4
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",8.02
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",8.6
-102.686111,22.724444,ZAC,UAAGRONOMIA,"Unidad AcadÈmica de AgronomÌa, Zac. INIFAP*",29.2
-102.51,22.757222,ZAC,UABIOLOGIA,"Unidad AcadÈmica de BiologÌa, Zac. INIFAP*",24.2
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",26.71
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",13.8
-102.880278,22.310556,ZAC,VLLLANUEVA,"Villanueva, Zac. INIFAP*",23.6
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",21.37
-102.566389,22.778333,ZAC,ZACATECASob,"Observatorio de Zacatecas, Zac. SMN*",17.6
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",31.51
