LON,LAT,ESTADO,CLAVE_SIH,NOMBRE,ENE
-99.33452445,19.38371486,MEX,ELVENADO,Huixquilucan,11.9
-106.3902778,26.47333333,CHIH,ELVERGELSMN,Balleza,0
-103.5379167,23.78586111,ZAC,EMILIANOZAPATA,Sombrerete,16.2
-99.16911111,18.84102778,MOR,EMILIANOZAPATAMOR,Emiliano Zapata,0
-110.8,27.95,SON,EMPALME,Empalme,0
-102.1479444,25.64730556,COAH,EMPDEMELON,Parras,0
-99.121554,19.272549,DF,ENP1,Xochimilco,0
-99.099331,19.384157,DF,ENP2,Iztacalco,9.2
-99.095258,19.482276,DF,ENP3,Gustavo A. Madero,6.4
-99.1955578,19.4039018,DF,ENP4,Miguel HGO,8.4
-99.156166,19.352163,DF,ENP6,Coyoac·n,3.6
-99.1298915,19.4195118,DF,ENP7,CuauhtÈmoc,14
-99.1966611,19.362134,DF,ENP8,¡lvaro ObregÛn,7.2
-99.128536,19.3672101,DF,ENP9,Iztapalapa,2.2
-90.75388889,18.60833333,CAMP,ESCARCEGA,Esc·rcega,68.8
-99.17111111,19.45361111,DF,ESCNALCIENCIASBIOLOGICAS,Miguel HGO,18.1
-92.67611111,15.2975,CHIS,ESCUINTLA,Acapetahua,0
-105.34779,28.19884,CHIH,EstabloDonFelix,Saucillo,0
-99.15203823,19.30052384,DF,ESTADIOAZTECA,Coyoac·n,25.9
-107.557647,28.946774,CHIH,Faciatec,Namiquipa,0
-100.655833,17.663333,GRO,FRESNOS_DE_PR_PCGRO,Ajuchitl·n del Progreso,0
-100.8046667,20.5305,GTO,FUNDACION,Celaya,0
-99.13268677,19.43149988,DF,GDF,CuauhtÈmoc,48
-99.09908368,19.45878377,DF,GENERADORA101,Gustavo A. Madero,3.3
-100.9402222,21.81113889,SLP,GOGORRON,Villa de Reyes,2.6
-102.2638861,21.7853,AGS,GranjaElsa,Aguascalientes,9.4
-107.0730556,26.81361111,CHIH,GUACHOCHI,Guachochi,0
-103.39,20.71,JAL,GUADALAJARA,Guadalajara,31.4
-101.25,21.0166667,GTO,GUANAJUATO,Guanajuato,10
-108.305,29.133889,CHIH,GUAPOCACFE,Madera,0.2
-107.318611,26.674722,CHIH,GUERACHICFE,Guachochi,0
-113.4575,27.64277778,BCS,GUSTAVODIAZORDAZ,MulegÈ,0.4
-110.93,29.07833333,SON,HERMOSILLO,Hermosillo,0
-111.1369444,29.01333333,SON,HERMOSILLOBAHIADEKINO,Hermosillo,0
-97.96638889,19.38611111,TLAX,HUAMANTLA,Huamantla,6.4
-96.1339,15.8147,OAX,HUATULCO,Santa MarÌa Huatulco,0
-100.9112778,20.23883333,GTO,HUATZINDEO,Salvatierra,1.6
-96.84755556,18.14075,OAX,Huautla,Huautla de JimÈnez,168.8
-99.26478748,19.30498293,DF,HUAYATLA,La Magdalena Contreras,0
-98.8098889,18.75475,MOR,HUAZULCO,Temoac,0
-98.0671389,20.4593333,HGO,HUEHUETLA,Huehuetla,0
-98.36861111,21.15472222,HGO,HUEJUTLA,Huejutla de Reyes,69.3
-99.66388889,20.38861111,HGO,HUICHAPANSMN,Huichapan,0
-100.2836111,20.39027778,QRO,HUIMILPAN,Huimilpan,1.5
-108.368889,26.844722,SIN,HUITESCFE,Choix,0
-102.0603056,21.942,AGS,Huizache,El Llano,17
-107.391667,25.101667,SIN,HUMAYACFE,Badiraguato,0
-114.7337222,18.3486111,COL,I.CLARION,Manzanillo,10.6
-110.9535833,18.7265833,COL,I.SOCORRO,Tecom·n,0
-99.52416667,18.36027778,GRO,IGUALA,Iguala de la Independencia,0
-99.503056,18.341389,GRO,IGUALA_PCGRO,Iguala de la Independencia,0
-99.15694444,18.88222222,MOR,IMTA,Jiutepec,0
-105.867683,28.853343,CHIH,INIFAPAldama,Aldama,0
-105.51385,28.39754,CHIH,INIFAPCardenas,Meoqui,0
-103.8422778,18.96683333,COL,INIFAPCOLIMA,Tecom·n,0.6
-98.46627778,22.17241667,SLP,INIFAPEBANO,Ebano,3.4
-101.0338056,25.34375,COAH,INIFAPSALTILLO,Saltillo,0.8
-100.9995278,22.22772222,SLP,INIFAPSANLUIS,SLP,17.8
-115.2097,28.0344,BC,ISLA_CEDROS,Ensenada,0
-118.2931,28.8828,BC,ISLA_GUADALUPE,Ensenada,0.3
-97.2175,21.4717,VER,ISLA_LOBOS,Tuxpan,104.1
-86.7414,21.2475,QROO,ISLA_MUJERES,Isla Mujeres,0
-89.6819,22.3842,QROO,ISLA_PEREZ,Isla Mujeres,0
-91.76527778,18.6580556,CAMP,ISLADELCARMEN,Carmen,92.8
-106.5369,21.6297,NAY,ISLAS_MARIAS,San Blas,0.6
-98.46611111,19.72833,HGO,ITESAAPAN,Apan,4.6
-103.7136667,18.98394444,COL,Ixtlahucan,Ixtlahuac·n,3.2
-104.2980556,21.03888889,NAY,IXTLANDELRIONAY,Ixtl·n del RÌo,4.6
-98.45194444,18.61666667,PUE,IZUCARDEMATAMOROS,Iz˙car de Matamoros,0
-108.42725,30.83888889,CHIH,JANOS,Janos,1.4
-99.37527778,23.4075,TAMS,JAUMAVE,Jaumave,12.2
-104.514444,22.250556,NAY,JESUSMARIACFE,Del Nayar,0
-104.9063889,27.11083333,CHIH,JIMENEZ,JimÈnez,0
-103.4163889,20.28305556,JAL,JOCOTEPEC,Jocotepec,0
-98.83169444,18.69708333,MOR,JONACATEPEC,Jonacatepec de Leandro Valle,0
-88.70383056,19.75225278,QROO,JOSEMARIAMOR,JosÈ MarÌa MOR,88.2
-91.9063,18.0511,CAMP,JUNCAL,Palizada,43.8
-87.48583333,21.10194,QROO,KANTUNILKIN,L·zaro C·rdenas,72
-102.1839,17.9397,MICH,L.CARDENAS,L·zaro C·rdenas,0
-99.574722,17.755833,GRO,LA_HORQUETA_PCGRO,Eduardo Neri,0
-110.3166667,24.11666667,BCS,LA_PAZ,La Paz,1
-97.7731,23.7942,TAMS,LA_PESCA,Soto la Marina,2.6
-101.317222,17.937778,GRO,LA_UNION_PCGRO,Zihuatanejo de Azueta,0
-103.426111,21.048611,JAL,LABOQUILLACFE,San CristÛbal de la Barranca,23.4
-103.805,19.38856,COL,LACAJA,Comala,34.8
-98.97511162,19.33942481,MEX,LACALDERA,La Paz,17
-94.33138889,18.10583333,VER,LACANGREJERA,Coatzacoalcos,34.2
-96.77258333,16.89008333,OAX,LACIENEGA,CiÈnega de Zimatl·n,1.2
-102.6751389,21.99352778,AGS,LACODORNIZ,Calvillo,35.6
-106.8888889,23.89344444,SIN,LACRUZDEELOTA,Elota,2.8
-102.066667,21.006389,JAL,LACUNACFE,San Diego de AlejandrÌa,7.6
-102.1685,23.01155556,SLP,LADULCE,Villa de Ramos,0
-92.75537222,15.06840556,CHIS,LAENCRUCIJADA,Acapetahua,0
-103.9997222,26.54997222,DGO,LAFLOR,MapimÌ,0
-103.6025,22.68611111,ZAC,LAFLORIDASMN,ValparaÌso,6.4
-101.78175,20.30388889,GTO,LAGAVILANA,PÈnjamo,2.2
-101.9419444,21.34833333,JAL,LAGOS_DE_MORENO,Lagos de Moreno,1.6
-97.68855556,15.96691667,OAX,LAGUNACHACAHUA,Villa de Tututepec,0
-91.73005556,16.11458333,CHIS,LAGUNASDEMONTEBELLO,La Trinitaria,187.6
-99.31277778,19.05344444,MOR,LAGUNASDEZEMPOALA,Huitzilac,11.2
-101.4435556,21.02083333,GTO,LAHACIENDA,Silao de la Victoria,4
-107.381,28.470889,CHIH,LaJunta,Guerrero,0.4
-99.88561,19.91530556,MEX,LALAGUNA,Acambay de RuÌz CastaÒeda,0
-102.1283056,21.78038889,AGS,LALAGUNITA,Aguascalientes,8.2
-101.3401389,21.93969444,SLP,LALUGARDA,Villa de Arriaga,12.2
-98.04438889,19.2975,TLAX,LAMALINCHEI,San JosÈ Teacalco,7.2
-98.03225,19.141,PUE,LAMALINCHEII,PUE,7.6
-104.247,23.38775,DGO,LAMICHILIADGO,S˙chil,13.8
-102.2517778,22.24852778,AGS,LaMirinda,Tepezal·,7.5
-111.5455,28.82846944,SON,LAPERSEVERANCIA,Hermosillo,0
-102.3825278,21.97013889,AGS,LAPOSTAII,Jes˙s MarÌa,19.6
-103.6440833,20.67627778,JAL,LAPRIMAVERA,Tala,12.2
-99.6121,19.1395,MEX,LAPROVIDENCIAMX,RayÛn,2.4
-116.2055556,32.27222222,BC,LARUMOROSA,Tecate,2.9
-99.233611,16.7575,GRO,LAS_VIGAS_PCGRO,San Marcos,0
-102.3629167,21.81671667,AGS,LASALADA,Aguascalientes,0
-102.3203583,22.71752778,ZAC,LASARCINAS,Trancoso,31.8
-107.389583,29.41325,CHIH,LasCruces,Namiquipa,0
-102.114444,18.816667,MICH,LASCRUCESCFE,La Huacana,0.1
-101.3538889,20.43725,GTO,LASESTACAS,Valle de Santiago,0
-99.560278,16.692778,GRO,LASFLORESCFE,San Marcos,4
-105.1946111,25.07369444,DGO,LASMARGARITAS,Santiago Papasquiaro,0
-105.1474722,21.19175,NAY,LasVaras,Compostela,0
-105.4661111,24.18583333,DGO,LASVEGAS,San Dimas,2.6
-99.23361111,16.75833,GRO,LASVIGAS,San Marcos,0
-100.4923333,23.04561111,SLP,LATERQUEDAD,Villa de Guadalupe,9.6
-88.87861111,17.89694444,QROO,LAUNIONSMN,OthÛn P. Blanco,76.6
-99.31090446,19.3335198,DF,LAVENTA,Cuajimalpa de MOR,73.2
-107.566333,30.013056,CHIH,Lebaron,Galeana,0
-99.12089395,19.48998034,DF,LINDAVISTA,Gustavo A. Madero,7.3
-100.08641,19.42423,MEX,LomadeJuarez,Villa de Allende,0
-97.23694444,18.92527778,VER,LOMAGRANDE,Mariano Escobedo,33.5
-105.542,28.22869,CHIH,LomaLinda,Rosales,0
-106.5623333,28.43811111,CHIH,LOMAVERDE,CuauhtÈmoc,0.8
-99.06922208,19.42108778,DF,LOPEZMATEOS,Venustiano Carranza,10.4
-111.35,26.0166667,BCS,LORETO,Loreto,8.6
-101.0668611,20.57947222,GTO,LOSAGUILARES,Salamanca,0.8
-102.45905,21.77010833,AGS,LOSGAVILANES,Aguascalientes,22
-99.2204,20.8735,HGO,LOSMARMOLES,Zimap·n,46.2
-102.535,19.539444,MICH,LOSPALILLOSCFE,Los Reyes,1.9
-90.37405556,19.94344444,CAMP,LOSPETENES,Campeche,54.6
-101.0425,23.71180556,SLP,LOSQUINTOS,Catorce,21.4
-100.6005278,20.43363889,GTO,LOSTECOLOTES,Apaseo el Alto,0
-99.06667,19.378,DF,LUMBRERARIOS,Iztapalapa,12.2
-107.9944444,27.85833333,CHIH,MAGUARICHI,Maguarichi,0
-102.2749167,22.21766667,AGS,MAKELISA,Tepezal·,25.8
-104.3333333,19.06666667,COL,MANZANILLO,Manzanillo,1.8
-104.2978,19.0692,COL,MANZANILLO_SEM,Manzanillo,0.5
-103.7474194,26.68663056,DGO,MAPIMIDGO,Tlahualilo,0
-99.1339531,19.40343239,DF,MARCOSCARRILLO,CuauhtÈmoc,2.6
-102.1516667,24.18563889,ZAC,MARIANITA,Mazapil,24.4
-100.27775,19.67088889,MICH,MARIPOSAMONARCAI,Senguio,51.8
-100.2900556,19.53908333,MICH,MARIPOSAMONARCAII,Ocampo,14.2
-105.3305556,22.22108333,NAY,MARISMASNACIONALES,Rosamorada,0
-97.1531,25.8219,TAMS,MATAMOROS_SEMAR,Matamoros,0
-97.51861111,25.88583333,TAMS,MATAMOROSSMN,Matamoros,0.3
-99.72099,20.11332,MEX,Mataxhi,Jilotepec,160
-95.03638889,16.88277778,OAX,MATIASROMERO,MatÌas Romero AvendaÒo,20.1
-97.446667,19.960833,PUE,MAZATEPECCFE,Tlatlauquitepec,245.3
-106.4105556,23.21666667,SIN,MAZATLAN,Mazatl·n,0
-102.2666667,22.0025,AGS,MEDIOKILO,San Francisco de los Romo,18.2
-102.8838278,22.99338889,ZAC,MESADEFUENTES,General Enrique Estrada,23.6
-98.406944,17.243611,GRO,METLATONOC_PCGRO,MetlatÛnoc,0
-115.4577778,32.66667,BC,MEXICALI_EMA,Mexicali,0
-115.3761111,32.62583333,BC,MEXICALI_ESIME,Mexicali,0
-96.57972222,16.34416667,OAX,MIAHUATLAN,Miahuatl·n de Porfirio DÌaz,0
-99.02740993,19.18719251,DF,MILPAALTA,Milpa Alta,4.3
-97.35077778,17.50805556,OAX,MIXTECA,Santo Domingo Yanhuitl·n,2.2
-109.104167,27.224722,SON,MOCUZARICFE,Alamos,0
-103.2426083,24.05005833,ZAC,MOGOTES,General Francisco R. MurguÌa,9
-99.19194444,19.41611,DF,MOLINODELREY,Miguel HGO,7.8
-103.3101694,21.93391944,ZAC,MOMAX,Momax,29
-90.82083333,18.05694444,CAMP,MONCLOVA,Candelaria,110.6
-99.28016357,19.22986612,DF,MONTEALEGRE,La Magdalena Contreras,19
-101.631,20.40658333,GTO,MONTEBELLO,PÈnjamo,0.8
-100.3047222,25.73361111,NL,MONTERREY,San Nicol·s de los Garza,3.4
-93.384444,16.0675,CHIS,MONTERREYCFE,Villa Corzo,0.4
-91.52488889,16.81216667,CHIS,MONTESAZULES,Ocosingo,211.2
-103.6149167,19.39602778,COL,MONTITLAN,CuauhtÈmoc,8
-99.12774164,19.36568761,DF,MUNICIPIOLIBRE,Iztapalapa,11.2
-96.99188889,16.55030556,OAX,Nachihui,Villa Sola de Vega,0
-99.09402041,19.24708044,DF,NATIVITAS,Xochimilco,14
-103.59075,19.59216667,JAL,NEVADODECOLIMA,Tuxpan,37.4
-99.76666667,19.11667,MEX,NEVADODETOLUCA,Toluca,16.3
-88.92388889,18.45527778,QROO,NICOLASBRAVO,OthÛn P. Blanco,61.6
-97.24916667,17.43666667,OAX,NOCHISTLAN,San Mateo Etlatongo,0
-110.9139444,31.298,SON,NOGALES,Nogales,0
-97.14933333,16.10722222,OAX,Nopala,Santos Reyes Nopala,2.6
-106.239037,28.238917,CHIH,Nopales,Santa Isabel,0
-101.4348889,20.52075,GTO,NORIANUEVA,Irapuato,0
-109.642778,28.976111,SON,NOVILLOCFE,Soyopa,0
-104.615,28.88277778,CHIH,NUEVAHOLANDA,Ojinaga,1.4
-101.33,27.92,COAH,NUEVAROSITA,San Juan de Sabinas,0
-99.16554199,19.4693517,DF,NUEVASTAMARIA,Azcapotzalco,0
-107.9333333,30.4166667,CHIH,NUEVO_CASA_GRANDES,Nuevo Casas Grandes,0
-105.05225,24.91458333,DGO,NUEVOIDEAL,Nuevo Ideal,0
-104.6466944,29.02880556,CHIH,OASIS,Ojinaga,0
-96.7166667,17,OAX,OAXACA,¡nimas Trujano,0
-105.2791667,28.09166667,CHIH,OCTAVIOCHAVEZ,Saucillo,0
-98.81936111,18.87163889,MOR,OCUITUCO,Ocuituco,3.4
-104.4687,29.53441111,CHIH,OJINAGA,Ojinaga,0
-106.894056,28.177389,CHIH,OjodeAgua,Cusihuiriachi,0
-104.928202,27.119307,CHIH,OjodeDolores,JimÈnez,1.2
-98.426111,16.6925,GRO,OMETEPEC_PCGRO,Ometepec,0
-97.1,18.85,VER,ORIZABA,Orizaba,88.6
-109.887778,27.821944,SON,OVIACHICCFE,Cajeme,0
-89.39469444,20.29111111,YUC,OXKUTZCAB,Oxkutzcab,13.4
-98.7475,20.12333333,HGO,PACHUCA,Pachuca de Soto,7
-99.25497657,19.42997053,MEX,PALMAS,Huixquilucan,7.6
-99.87219444,21.65411111,SLP,PALOALTO,San Ciro de Acosta,0.6
-92.64644444,18.40627778,TAB,PANTANOSDECENTLA,Centla,160.6
-96.097778,18.167222,VER,PAPALOAPANCFE,Cosamaloapan de Carpio,64.3
-98.888333,18.020833,GRO,PAPALUTLACFE,Olinal·,3.7
-93.15555556,18.42333333,TAB,PARAISO,ParaÌso,473.6
-93.8619,16.0553,CHIS,PAREDON,Tonal·,0
-98.64322222,19.09566667,MEX,PARQUEIXTAPOPO,Amecameca,9
-107.428694,28.594333,CHIH,PascualOrozco,Guerrero,0
-99.82805556,21.46611111,GTO,PASODELAHORMIGA,Xich˙,29.7
-91.967778,15.849444,CHIS,PCONCONDIACFE,Frontera Comalapa,13.2
-93.457778,17.445,CHIS,PENITASCFE,Ostuac·n,384.6
-99.08222504,19.44135907,DF,PENON,Venustiano Carranza,14.7
-111.3466667,28.94194444,SON,PERICO2,Hermosillo,0
-97.26838889,19.54516667,VER,PEROTESMN,Perote,15.1
-102.1230556,17.98444444,GRO,PETACALCO,La UniÛn de Isidoro Montes de Oca,0
-101.280833,17.546389,GRO,PETATLAN_PCGRO,Petatl·n,0
-100.5666667,28.6830556,COAH,PIEDRAS_NEGRAS,Piedras Negras,2.4
-109.6833333,30.36666667,SON,PILARES_DE_NACOZARI,Nacozari de GarcÌa,0
-102.6036667,22.21566667,AGS,PILETAS,San JosÈ de Gracia,47
-101.9663889,22.03166667,AGS,PILOTOS,Asientos,13.9
-98.0525,16.34972222,OAX,PINOTEPANACIONAL,Santiago Pinotepa Nacional,0
-99.19366039,19.23450608,DF,PLANTAABASOLO,Tlalpan,4.1
-99.07726869,19.33716513,DF,PLANTACERRODELAESTRELLA,Iztapalapa,15.2
-99.20210002,19.42415714,DF,PLANTACHAPULTEPEC,Miguel HGO,13
-99.02637779,19.30183028,DF,PLANTASANTACATARINA,Tl·huac,7.6
-104.052778,22.610278,ZAC,PLATANITOCFE,ValparaÌso,5.6
-117.0713889,32.3775,BC,PLAYASROSARITO,Playas de Rosarito,38.6
-109.086111,29.419722,SON,PNACORICFE,Sahuaripa,0
-100.6171944,23.78580556,SLP,POCITOS,Cedral,29.8
-100.056,21.91391667,SLP,POTREROSANISIDR,Ciudad Fern·ndez,0.6
-102.4649722,22.18930556,AGS,PRESA50ANIV,San JosÈ de Gracia,59.2
-116.9083333,32.44722222,BC,PRESAABELARDOLRODRIGUEZTIJUANA,Tijuana,2.6
-100.8247222,20.84833333,GTO,PRESAALLENDE,San Miguel de Allende,1
-102.4157222,22.14188889,AGS,PRESACALLES,San JosÈ de Gracia,47.8
-99.32083333,25.73305556,NL,PRESAELCUCHILLO,China,0.3
-116.6033333,31.89138889,BC,PRESAEMILIOLOPEZZAMORAENSENADA,Ensenada,23.3
-99.47213889,21.20658333,QRO,PRESAJALPAN,Jalpan de Serra,0
-99.26805556,19.52444444,MEX,PRESAMADINSMN,Naucalpan de Ju·rez,7.4
-97.03944444,18.84566667,VER,PRESATUXPANGO,Ixtaczoquitl·n,89.6
-101.9306111,18.92175,MICH,PRESAZICUIRAN,La Huacana,0
-89.65,21.3,YUC,PROGRESO,Progreso,49.6
-101.5262222,20.56316667,GTO,PROVIDENCIAGJ,Abasolo,0
-103.7291389,23.71766667,ZAC,PROVIDENCIAZC,Sombrerete,9.6
-92.4,14.7,CHIS,PTO.CHIAPAS,Tapachula,0
-111.8294,24.4811,BCS,PTO.CORTES,Comond˙,0
-87.2308,20.4997,QROO,PTO.VENTURA,Solidaridad,59.9
-101.0578,17.2728,GRO,PTO.VICENTE,TÈcpan de Galeana,0
-100.176389,17.48,GRO,PTO_DE_GALLO_PCGRO,Atoyac de ¡lvarez,2.3
-98.16666667,19.05,PUE,PUE,PUE,2
-96.49722222,15.67111111,OAX,PUERTO_ANGEL,San Pedro Pochutla,0
-113.5486111,31.30083333,SON,PUERTO_PENASCO,Puerto PeÒasco,0
-105.23531,27.96349,CHIH,PuertoDelToro,Saucillo,1.6
-97.07444,15.89111,OAX,PUERTOESCONDIDO,San Pedro Mixtepec,0
-100.4768889,20.06177778,GTO,PUROAGUITA,JerÈcuaro,9.4
-99.246389,17.408611,GRO,QUECHULTENANGO_PCGRO,Quechultenango,0
-100.3591667,20.625,QRO,QUERETARO,QRO,0.4
-100.3694444,20.56333333,QRO,QUERETARO_OB,QRO,0.8
-107.5119444,29.91386111,CHIH,QUEVEDO,Buenaventura,0
-99.16778321,19.39936393,DF,RADIOCOMUNICACION,Benito Ju·rez,15.5
-103.6379444,24.18486111,DGO,RAMONCORONA,CuencamÈ,0
-107.542639,28.608167,CHIH,RanchoColorado,Guerrero,0
-105.39166,28.09999,CHIH,RanchoElBarril,Delicias,2.3
-104.827586,27.269932,CHIH,RanchoNogales,JimÈnez,2.6
-99.0207285,19.34514989,DF,REBOMBEOLAQUEBRADORA,Iztapalapa,33.8
-92.661667,15.919722,CHIS,REFORMACFE,La Concordia,14.5
-99.59313889,25.30155556,NL,RELPOPOTE,General Ter·n,0
-99.15541445,19.51500171,DF,REMEDIOS,Gustavo A. Madero,10.1
-93.078889,16.160278,CHIS,REVMEXICANACFE,Villa Corzo,0
-100.9836111,22.17583333,SLP,RIO_VERDE,SLP,0
-97.4215,15.99433333,OAX,RIOGRANDE,Villa de Tututepec,0
-88.16027778,21.57111111,YUC,RIOLAGARTOS,RÌo Lagartos,13.6
-99.26462063,19.28880001,DF,RIOMAGDALENA,La Magdalena Contreras,4.9
-105.1336111,19.99861111,JAL,RIOTOMATLAN,Tomatl·n,1.5
-97.75633333,16.14227778,OAX,RIOVERDE,Santiago Jamiltepec,3
-101.4688611,25.37247222,COAH,RLAGLORIA,General Cepeda,0.4
-101.3503889,25.98030556,COAH,RLOSPIRULES,Ramos Arizpe,0
-99.19088219,19.51003618,DF,ROSARIO,Azcapotzalco,7.1
-102.0178889,26.80530556,COAH,RPRONATURA,Cuatro CiÈnegas,0
-100.3260278,28.28994444,COAH,RSANTAELENA,Guerrero,2.8
-101.0111667,23.83036111,SLP,SABANILLAS,Vanegas,37.8
-99.274173,19.33023682,DF,SABARTOLOAMEYALCO,¡lvaro ObregÛn,9.9
-100.1104167,26.49638889,NL,SABINASHGO,Sabinas HGO,5.6
-106.263917,28.935639,CHIH,Sacramento,CHIH,0
-95.22666667,16.16194444,OAX,SALINA_CRUZ,Salina Cruz,3.4
-105.5861111,28.48916667,CHIH,SALONDEACTOS,Rosales,0
-101.0166667,25.37638889,COAH,SALTILLO,Saltillo,2
-105.2856,21.5314,NAY,SAN_BLAS,San Blas,0
-114.8344444,31.0280556,BC,SAN_FELIPE,Mexicali,0
-98.850556,26.250278,TAMS,SAN_JUAN,Camargo,10.5
-100.9836111,22.1758333,SLP,SAN_LUIS_POTOSI,SLP,6.8
-96.70113889,16.82822222,OAX,SanACastilloVelasco,San Antonino Castillo Velasco,0
-107.149722,24.814444,SIN,SANALONACFE,Culiac·n,0.8
-102.0697667,21.90252778,AGS,SANDOVALES,El Llano,7
-98.1575,24.84277778,TAMS,SANFERNANDO,San Fernando,56.5
-101.4774444,21.80986111,GTO,SANFRANCISCOINIFAP,Ocampo,8.8
-99.23917396,19.31178218,DF,SANFRANCISCOSACMEX,La Magdalena Contreras,23.9
-102.509444,21.284722,JAL,SANGASPARCFE,Jalostotitl·n,9.2
-100.8867222,21.95658333,SLP,SANIGNACIO,Villa de Reyes,0
-100.9800833,21.79283333,SLP,SANISIDRO,Villa de Reyes,3
-102.37555,21.92243333,AGS,SANJACOBO,Jes˙s MarÌa,20.2
-99.22826802,19.43685289,MEX,SANJOAQUIN,Naucalpan de Ju·rez,8.6
-106.4988889,23.4985,SIN,SANJOSE,Mazatl·n,0
-100.12505,19.63457,MEX,SanJosedelRincon,San Felipe del Progreso,80
-97.78352778,19.18097222,PUE,SANJOSEOVANDO,Nopalucan,0
-107.8433333,25.48555556,SIN,SANJUAN,Mocorito,0
-112.4783333,26.25752778,BCS,SANJUANICO,Comond˙,1.2
-114.7977778,32.4238889,SON,SANLUISRIOCOLORADO,San Luis RÌo Colorado,0.2
-99.02902629,19.25992885,DF,SANLUISTLAXIALTEMALCO,Xochimilco,2.8
-103.5136944,19.457,JAL,SANMARCOS,Tonila,4.2
-105.159766,27.716575,CHIH,SanMiguel,Camargo,0.8
-92.239167,15.776667,CHIS,SANMIGUELCFE,Frontera Comalapa,13.7
-96.6786333,17.1734033,OAX,SanPabloEtla,San Pablo Etla,0
-99.17005639,19.26298114,DF,SANPEDROMARTIR,Tlalpan,9.1
-115.8375,30.53166667,BC,SANQUINTIN,Ensenada,6.1
-99.09025161,19.1905673,DF,SANSALVADORCUAUTENCO,Milpa Alta,0.3
-96.58233333,16.99258333,OAX,SanSebastianAbasolo,San Sebasti·n Abasolo,0
-101.9238611,20.38680556,GTO,SANTAANA,PÈnjamo,3.8
-98.97108868,19.142274,DF,SANTAANATLACOTENCO,Milpa Alta,0
-102.315,21.75513889,AGS,SANTAANITA,Aguascalientes,12.6
-101.2130556,28.39944444,COAH,SANTACECILIA,Zaragoza,0
-103.371528,24.47433333,DGO,SANTACLARA,Santa Clara,0
-99.2652961,19.36234907,DF,SANTAFESACMEX,Cuajimalpa de MOR,25.9
-102.2946389,22.05427778,AGS,SANTALUCIA,PabellÛn de Arteaga,22.2
-101.7977222,23.32997222,SLP,SantaMatilde,Santo Domingo,3.2
-102.9761111,22.69658333,ZAC,SANTARITA,Jerez,34
-92.104167,15.031667,CHIS,SANTO_DOMINGO_PCHIS,UniÛn Ju·rez,0
-103.0494444,21.61219444,ZAC,SANTODOMINGO,Jalpa,31.2
-93.231111,16.373611,CHIS,SANTUARIOCFE,Villaflores,1.2
-107.6587778,24.64347222,SIN,SATAYA,Navolato,0
-93.331944,17.402222,CHIS,SAYULACFE,Ostuac·n,739.1
-92.603056,16.727222,CHIS,SCCASASCFE,San CristÛbal de las Casas,9.2
-103.425833,21.038611,JAL,SCRISTOBAL2CFE,San CristÛbal de la Barranca,19.7
-93.056389,16.4525,CHIS,SDOMINGOCFE,Chiapa de Corzo,0.8
-87.8125,19.72306,QROO,SIANKAANII,Felipe Carrillo Puerto,98.2
-99.12220143,19.57214906,DF,SIERRADEGUADALUPE,Gustavo A. Madero,2.5
-98.93636111,18.54155556,MOR,SIERRADEHUAUTLA,Tepalcingo,0
-103.91722,19.4635,JAL,SIERRADEMANANTLANI,Tolim·n,13.8
-104.1480833,19.55436111,JAL,SIERRADEMANANTLANII,Tolim·n,29.6
-102.6087778,22.26977778,AGS,SIERRAFRIA,San JosÈ de Gracia,69.6
-99.16919444,21.49911111,QRO,SIERRAGORDAI,Jalpan de Serra,0
-99.83144444,21.32091667,GTO,SIERRAGORDAII,Atarjea,18.8
-109.9986944,23.55528,BCS,SIERRALALAGUNA,La Paz,2.2
-102.1784722,23.45775,ZAC,SIERRAVIEJA,Villa de Cos,38.6
-87.726666,21.29027778,YUC,SITEXPTIZIMIN,TizimÌn,0.4
-99.516944,17.920833,GRO,SJTETELCINGOCFE,Tepecoacuilco de Trujano,0
-96.77354167,16.659965,OAX,SMCHICHIHUALTEP,Heroica Ciudad de Ejutla de Crespo,0
-114.8286,30.9931,BC,SN_FELIPE_SEMAR,Mexicali,0
-107.4917778,29.03558333,CHIH,SOTOMAINEZ,Namiquipa,0
-112.25,27.28333333,BCS,STA_ROSALIA,MulegÈ,0
-112.0992,27.0911,BCS,STA_ROSALIA_SEM,MulegÈ,0
-93.820278,16.924722,CHIS,STAMARIACFE,Cintalapa,198.1
-96.535556,18.049722,OAX,STODOMINGOCFE,San Felipe Jalapa de DÌaz,140.2
-93.034167,16.742778,CHIS,SUMIDEROCFE,Chiapa de Corzo,1.4
-97.572802,17.69538,OAX,TamazulapandelProgreso,Villa de Tamazul·pam del Progreso,0
-98.81725,21.88669444,SLP,TAMPACOY,TamuÌn,24.8
-97.92555556,22.3875,TAMS,TAMPICO,Altamira,20
-99.22091622,19.33779467,DF,TANQUELIENZO,¡lvaro ObregÛn,20.3
-89.04722222,20.03027778,YUC,TANTAQUIN,Tzucacab,26.1
-92.25,14.9208,CHIS,TAPACHULA,Tapachula,0
-99.21268959,19.36092774,DF,TARANGO,¡lvaro ObregÛn,10.7
-99.602778,18.548056,GRO,TAXCO_PCGRO,Taxco de AlarcÛn,0
-116.6613889,32.56667,BC,TECATE,Tecate,31.8
-99.372222,16.990833,GRO,TECOANAPA_PCGRO,Tlacoapa,30
